Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2006,Rwanda,RWA,-,-,G,FI,P,1887,54,2836,205,4982
2006,Rwanda,RWA,-,-,G,FA,C,5,0,10,0,15
2006,Rwanda,RWA,-,-,U,FA,P,55,0,233,113,401
2006,Rwanda,RWA,-,-,U,FA,C,12,0,0,54,66
2006,Rwanda,RWA,-,-,G,RA,P,68,0,0,0,68
2006,Rwanda,RWA,-,-,G,AR,C,10,0,30,0,40
2006,Rwanda,RWA,-,-,G,NA,P,5,5,21,0,31
2006,Rwanda,RWA,-,-,U,AR,P,37,0,46,0,83
2006,Rwanda,RWA,-,-,G,EO,P,21,0,10,5,36
2006,Rwanda,RWA,-,-,G,IN,C,52,0,37,0,89
2006,"El Salvador",SLV,-,-,G,FI,P,56,10,142,15,223
2006,"El Salvador",SLV,-,-,G,FA,P,0,5,0,0,5
2006,"El Salvador",SLV,-,-,G,AR,P,0,0,5,0,5
2006,"El Salvador",SLV,-,-,G,EO,P,95,0,1003,2914,4012
2006,"El Salvador",SLV,-,-,G,IN,C,389,0,4085,19810,24284
2006,"Saudi Arabia",SAU,-,-,G,FI,P,11,0,10,0,21
2006,"Saudi Arabia",SAU,-,-,U,FI,P,0,0,5,0,5
2006,"Saudi Arabia",SAU,-,-,G,EO,P,13,0,0,10,23
2006,"Saudi Arabia",SAU,-,-,G,IN,C,5,0,0,0,5
2006,Senegal,SEN,-,-,G,FI,P,145,0,241,25,411
2006,Senegal,SEN,-,-,G,FA,P,0,5,89,15,109
2006,Senegal,SEN,-,-,G,AR,P,0,0,0,5,5
2006,Senegal,SEN,-,-,G,RA,P,5,0,0,0,5
2006,Senegal,SEN,-,-,G,NA,P,0,0,10,0,10
2006,Senegal,SEN,-,-,J,FA,C,0,0,5,0,5
2006,Senegal,SEN,-,-,G,EO,P,15,0,41,35,91
2006,Senegal,SEN,-,-,G,IN,C,5,0,37,11,53
2006,Seychelles,SYC,-,-,G,EO,P,0,0,5,5,10
2006,Singapore,SGP,-,-,G,FI,P,5,0,10,0,15
2006,Singapore,SGP,-,-,G,EO,P,0,0,0,5,5
2006,"Sierra Leone",SLE,-,-,G,FA,P,18,31,214,44,307
2006,"Sierra Leone",SLE,-,-,G,FI,P,252,121,973,248,1594
2006,"Sierra Leone",SLE,-,-,G,AR,P,0,39,90,68,197
2006,"Sierra Leone",SLE,-,-,U,FA,P,0,0,52,89,141
2006,"Sierra Leone",SLE,-,-,G,RA,P,11,0,0,23,34
2006,"Sierra Leone",SLE,-,-,G,AR,C,10,0,80,5,95
2006,"Sierra Leone",SLE,-,-,G,NA,P,5,5,79,5,94
2006,"Sierra Leone",SLE,-,-,J,FA,C,0,0,10,0,10
2006,"Sierra Leone",SLE,-,-,U,AR,P,0,0,5,5,10
2006,"Sierra Leone",SLE,-,-,U,FI,P,0,0,5,10,15
2006,"Sierra Leone",SLE,-,-,G,FI,C,0,0,0,10,10
2006,"Sierra Leone",SLE,-,-,G,EO,P,78,0,108,146,332
2006,"Sierra Leone",SLE,-,-,G,IN,C,25,0,99,97,221
2006,"Solomon Islands",SLB,-,-,G,FI,P,22,0,5,0,27
2006,Somalia,SOM,-,-,G,FA,P,1102,146,456,105,1809
2006,Somalia,SOM,-,-,U,AR,P,174,0,72,10,256
2006,Somalia,SOM,-,-,U,FI,P,19787,10,218,10166,30181
2006,Somalia,SOM,-,-,G,AR,P,49,243,490,106,888
2006,Somalia,SOM,-,-,G,FI,P,3658,2547,1966,1581,9752
2006,Somalia,SOM,-,-,G,RA,P,30,0,0,10,40
2006,Somalia,SOM,-,-,G,AR,C,460,0,470,55,985
2006,Somalia,SOM,-,-,G,NA,P,21,14,83,28,146
2006,Somalia,SOM,-,-,U,FA,P,49,0,20,385,454
2006,Somalia,SOM,-,-,U,RA,P,168,0,15,0,183
2006,Somalia,SOM,-,-,G,EO,P,111,0,60,174,345
2006,Somalia,SOM,-,-,G,IN,C,45,0,74,70,189
2006,Spain,ESP,-,-,G,FI,P,5,0,5,5,15
2006,Spain,ESP,-,-,G,EO,P,0,0,10,5,15
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,FA,P,359,390,2638,1090,4477
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,AR,C,55,0,185,20,260
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,FI,P,425,1259,5702,1831,9217
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,AR,P,420,140,1682,142,2384
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,U,FA,P,5,0,14,0,19
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,RA,P,367,49,52,2044,2512
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,NA,P,5,51,2842,590,3488
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,U,FI,P,0,0,0,5,5
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,EO,P,185,0,99,121,405
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,IN,C,51,0,112,123,286
2006,"Viet Nam",VNM,-,-,G,AR,C,10,0,55,5,70
2006,"Viet Nam",VNM,-,-,G,FI,P,43,26,655,171,895
2006,"Viet Nam",VNM,-,-,G,FA,P,5,0,15,5,25
2006,"Viet Nam",VNM,-,-,U,AR,P,29,0,117,23,169
2006,"Viet Nam",VNM,-,-,U,FI,P,114,0,211,28,353
2006,"Viet Nam",VNM,-,-,G,AR,P,5,0,133,67,205
2006,"Viet Nam",VNM,-,-,G,NA,P,0,0,954,71,1025
2006,"Viet Nam",VNM,-,-,G,RA,P,5,0,12,203,220
2006,"Viet Nam",VNM,-,-,U,FA,P,0,0,0,5,5
2006,"Viet Nam",VNM,-,-,G,EO,P,10,0,39,58,107
2006,"Viet Nam",VNM,-,-,G,IN,C,10,0,13,5,28
2006,Stateless,XXA,-,-,G,FI,P,230,315,764,358,1667
2006,Stateless,XXA,-,-,G,FA,P,41,18,80,78,217
2006,Stateless,XXA,-,-,G,AR,P,5,69,37,80,191
2006,Stateless,XXA,-,-,G,NA,P,0,0,21,5,26
2006,Stateless,XXA,-,-,U,FI,P,36,0,0,12,48
2006,Stateless,XXA,-,-,G,EO,P,86,0,26,46,158
2006,Stateless,XXA,-,-,G,IN,C,33,0,48,21,102
2006,Sudan,SDN,-,-,G,FA,P,113,253,479,59,904
2006,Sudan,SDN,-,-,U,FI,P,4199,5,233,273,4710
2006,Sudan,SDN,-,-,G,AR,C,130,0,390,20,540
2006,Sudan,SDN,-,-,G,AR,P,15,53,165,91,324
2006,Sudan,SDN,-,-,G,FI,P,430,329,1225,314,2298
2006,Sudan,SDN,-,-,G,FA,C,0,0,43,0,43
2006,Sudan,SDN,-,-,U,FA,P,62,0,244,17,323
2006,Sudan,SDN,-,-,J,FA,C,0,262,5,5,272
2006,Sudan,SDN,-,-,J,FI,P,10,0,0,0,10
2006,Sudan,SDN,-,-,G,RA,P,78,0,0,19,97
2006,Sudan,SDN,-,-,G,NA,P,5,0,50,5,60
2006,Sudan,SDN,-,-,U,AR,P,16,0,66,0,82
2006,Sudan,SDN,-,-,U,RA,P,15,0,11,0,26
2006,Sudan,SDN,-,-,G,EO,P,44,0,27,53,124
2006,Sudan,SDN,-,-,G,IN,C,36,0,39,11,86
2006,Suriname,SUR,-,-,G,EO,P,0,0,0,5,5
2006,Suriname,SUR,-,-,G,IN,C,0,0,5,5,10
2006,Slovakia,SVK,-,-,G,FA,P,0,0,0,5,5
2006,Slovakia,SVK,-,-,G,FI,P,0,0,68,21,89
2006,Slovakia,SVK,-,-,G,AR,P,0,5,115,109,229
2006,Slovakia,SVK,-,-,G,NA,P,0,0,148,33,181
2006,Slovakia,SVK,-,-,G,RA,P,0,0,5,120,125
2006,Slovakia,SVK,-,-,G,EO,P,0,0,0,20,20
2006,Slovakia,SVK,-,-,G,IN,C,0,0,17,12,29
2006,Slovenia,SVN,-,-,G,FI,P,0,0,5,0,5
2006,Eswatini,SWZ,-,-,G,FI,P,0,0,5,0,5
2006,Sweden,SWE,-,-,G,EO,P,0,0,0,5,5
2006,Sweden,SWE,-,-,G,IN,C,0,0,0,5,5
2006,"Syrian Arab Rep.",SYR,-,-,G,FI,P,193,198,872,558,1821
2006,"Syrian Arab Rep.",SYR,-,-,G,AR,C,35,0,130,5,170
2006,"Syrian Arab Rep.",SYR,-,-,G,FA,P,63,15,188,58,324
2006,"Syrian Arab Rep.",SYR,-,-,G,AR,P,20,69,228,152,469
2006,"Syrian Arab Rep.",SYR,-,-,G,RA,P,43,5,14,181,243
2006,"Syrian Arab Rep.",SYR,-,-,G,NA,P,69,5,568,110,752
2006,"Syrian Arab Rep.",SYR,-,-,U,FI,P,25,0,15,123,163
2006,"Syrian Arab Rep.",SYR,-,-,U,AR,P,0,0,12,0,12
2006,"Syrian Arab Rep.",SYR,-,-,U,FA,P,69,0,0,0,69
2006,"Syrian Arab Rep.",SYR,-,-,G,EO,P,19,0,31,36,86
2006,"Syrian Arab Rep.",SYR,-,-,G,IN,C,10,0,14,13,37
2006,"United Rep. of Tanzania",TZA,-,-,G,AR,C,0,0,25,0,25
2006,"United Rep. of Tanzania",TZA,-,-,G,FI,P,10,0,316,5,331
2006,"United Rep. of Tanzania",TZA,-,-,G,NA,P,0,0,5,0,5
2006,"United Rep. of Tanzania",TZA,-,-,G,FA,P,0,0,13,0,13
2006,"United Rep. of Tanzania",TZA,-,-,U,AR,P,5,0,0,0,5
2006,"United Rep. of Tanzania",TZA,-,-,U,FI,P,0,0,5,0,5
2006,"United Rep. of Tanzania",TZA,-,-,G,AR,P,0,0,5,0,5
2006,"United Rep. of Tanzania",TZA,-,-,U,FA,P,0,0,0,5,5
2006,"United Rep. of Tanzania",TZA,-,-,G,EO,P,17,0,15,19,51
2006,"United Rep. of Tanzania",TZA,-,-,G,IN,C,5,0,13,0,18
2006,Thailand,THA,-,-,G,AR,C,5,0,40,5,50
2006,Thailand,THA,-,-,G,FI,P,5,0,48,0,53
2006,Thailand,THA,-,-,U,FA,P,36,0,0,21,57
2006,Thailand,THA,-,-,G,EO,P,0,0,5,12,17
2006,Thailand,THA,-,-,G,IN,C,0,0,10,12,22
2006,Tajikistan,TJK,-,-,U,AR,P,0,0,5,0,5
2006,Tajikistan,TJK,-,-,G,FI,P,5,5,10,20,40
2006,Tajikistan,TJK,-,-,G,NA,P,0,0,5,0,5
2006,Tajikistan,TJK,-,-,U,FI,P,0,0,0,18,18
2006,Tajikistan,TJK,-,-,G,FA,P,5,5,0,0,10
2006,Tajikistan,TJK,-,-,G,AR,P,0,12,5,5,22
2006,Tajikistan,TJK,-,-,U,FA,P,5,0,0,0,5
2006,Tajikistan,TJK,-,-,G,EO,P,5,0,0,0,5
2006,Tajikistan,TJK,-,-,G,IN,C,0,0,5,0,5
2006,Turkmenistan,TKM,-,-,G,FI,P,10,21,37,10,78
2006,Turkmenistan,TKM,-,-,G,NA,P,0,0,5,0,5
2006,Turkmenistan,TKM,-,-,U,FI,P,0,0,5,5,10
2006,Turkmenistan,TKM,-,-,G,EO,P,22,0,10,15,47
2006,Turkmenistan,TKM,-,-,G,IN,C,24,0,27,5,56
2006,Timor-Leste,TLS,-,-,G,FI,P,0,0,10,0,10
2006,Togo,TGO,-,-,G,FA,P,78,398,180,0,656
2006,Togo,TGO,-,-,G,AR,P,5,12,77,126,220
2006,Togo,TGO,-,-,G,FI,P,262,33,748,141,1184
2006,Togo,TGO,-,-,G,FA,C,0,0,17,0,17
2006,Togo,TGO,-,-,U,FA,P,25,0,46,43,114
2006,Togo,TGO,-,-,G,RA,P,53,5,5,116,179
2006,Togo,TGO,-,-,G,NA,P,22,5,117,27,171
2006,Togo,TGO,-,-,U,AR,P,0,0,10,0,10
2006,Togo,TGO,-,-,U,FI,P,0,0,21,5,26
2006,Togo,TGO,-,-,J,FA,C,0,0,12,0,12
2006,Togo,TGO,-,-,G,FI,C,0,0,0,5,5
2006,Togo,TGO,-,-,G,EO,P,146,0,74,109,329
2006,Togo,TGO,-,-,G,IN,C,72,0,90,10,172
2006,Tonga,TON,-,-,G,AR,C,0,0,10,5,15
2006,Tonga,TON,-,-,G,FI,P,0,0,5,0,5
2006,Tonga,TON,-,-,G,EO,P,0,0,0,5,5
2006,"Trinidad and Tobago",TTO,-,-,G,FI,P,45,0,121,33,199
2006,"Trinidad and Tobago",TTO,-,-,G,EO,P,5,0,5,31,41
2006,"Trinidad and Tobago",TTO,-,-,G,IN,C,0,0,5,14,19
2006,Tunisia,TUN,-,-,G,FA,P,0,5,60,15,80
2006,Tunisia,TUN,-,-,G,FI,P,87,0,110,52,249
2006,Tunisia,TUN,-,-,G,RA,P,5,0,0,24,29
2006,Tunisia,TUN,-,-,G,NA,P,0,0,86,16,102
2006,Tunisia,TUN,-,-,U,FI,P,5,0,0,5,10
2006,Tunisia,TUN,-,-,G,AR,P,0,0,5,0,5
2006,Tunisia,TUN,-,-,U,FA,P,0,0,0,10,10
2006,Tunisia,TUN,-,-,U,AR,P,0,0,5,0,5
2006,Tunisia,TUN,-,-,G,EO,P,0,0,5,14,19
2006,Tunisia,TUN,-,-,G,IN,C,0,0,0,5,5
2006,Turkey,TUR,-,-,G,AR,C,155,0,460,35,650
2006,Turkey,TUR,-,-,G,FI,P,810,332,5947,659,7748
2006,Turkey,TUR,-,-,G,FA,P,150,106,705,361,1322
2006,Turkey,TUR,-,-,G,AR,P,329,47,2758,174,3308
2006,Turkey,TUR,-,-,G,RA,P,337,23,105,1028,1493
2006,Turkey,TUR,-,-,G,NA,P,102,5,1703,256,2066
2006,Turkey,TUR,-,-,U,FI,P,0,0,0,120,120
2006,Turkey,TUR,-,-,J,FA,C,0,0,43,5,48
2006,Turkey,TUR,-,-,G,EO,P,33,0,24,45,102
2006,Turkey,TUR,-,-,G,IN,C,10,0,5,5,20
2006,"United Arab Emirates",ARE,-,-,G,EO,P,5,0,0,0,5
2006,Uganda,UGA,-,-,G,AR,C,20,0,130,5,155
2006,Uganda,UGA,-,-,G,FI,P,56,46,296,45,443
2006,Uganda,UGA,-,-,G,FA,P,10,5,24,20,59
2006,Uganda,UGA,-,-,U,FI,P,43,0,94,27,164
2006,Uganda,UGA,-,-,G,NA,P,5,0,12,5,22
2006,Uganda,UGA,-,-,G,RA,P,0,0,0,14,14
2006,Uganda,UGA,-,-,G,AR,P,0,5,25,5,35
2006,Uganda,UGA,-,-,J,FA,C,0,0,5,0,5
2006,Uganda,UGA,-,-,U,AR,P,5,0,5,11,21
2006,Uganda,UGA,-,-,G,EO,P,36,0,32,39,107
2006,Uganda,UGA,-,-,G,IN,C,30,0,31,10,71
2006,"Unknown ",,-,-,G,FA,P,44,0,220,5776,6040
2006,"Unknown ",,-,-,G,FI,P,129,804,1920,940,3793
2006,"Unknown ",,-,-,U,FA,P,5,0,289,154,448
2006,"Unknown ",,-,-,J,FA,C,5,0,14,10,29
2006,"Unknown ",,-,-,G,AR,P,2329,163,8433,4499,15424
2006,"Unknown ",,-,-,G,RA,P,39,5,5,105,154
2006,"Unknown ",,-,-,G,AR,C,205,0,865,75,1145
2006,"Unknown ",,-,-,G,JR,C,25,0,15,1720,1760
2006,"Unknown ",,-,-,G,NA,P,10,5,953,136,1104
2006,"Unknown ",,-,-,G,JR,P,0,0,149,18,167
2006,"Unknown ",,-,-,G,BL,P,4674,0,24651,0,29325
2006,"Unknown ",,-,-,G,EO,P,0,0,5,5,10
2006,"Unknown ",,-,-,G,IN,C,0,0,147,5,152
2006,Ukraine,UKR,-,-,G,AR,C,5,0,40,5,50
2006,Ukraine,UKR,-,-,G,FI,P,160,35,1141,633,1969
2006,Ukraine,UKR,-,-,G,FA,P,20,37,159,136,352
2006,Ukraine,UKR,-,-,G,AR,P,13,5,637,263,918
2006,Ukraine,UKR,-,-,G,RA,P,20,5,0,28,53
2006,Ukraine,UKR,-,-,G,NA,P,0,0,72,32,104
2006,Ukraine,UKR,-,-,G,EO,P,44,0,91,136,271
2006,Ukraine,UKR,-,-,G,IN,C,44,0,143,119,306
2006,Uruguay,URY,-,-,G,FI,P,5,0,22,0,27
2006,Uruguay,URY,-,-,G,EO,P,0,0,15,14,29
2006,Uruguay,URY,-,-,G,IN,C,0,0,5,10,15
2006,"United States of America",USA,-,-,G,AR,C,0,0,5,0,5
2006,"United States of America",USA,-,-,G,FI,P,10,0,162,105,277
2006,Uzbekistan,UZB,-,-,G,AR,C,5,0,5,0,10
2006,Uzbekistan,UZB,-,-,G,FI,P,57,269,275,206,807
2006,Uzbekistan,UZB,-,-,G,FA,P,13,5,10,60,88
2006,Uzbekistan,UZB,-,-,G,AR,P,0,16,73,67,156
2006,Uzbekistan,UZB,-,-,G,RA,P,10,5,0,10,25
2006,Uzbekistan,UZB,-,-,G,NA,P,5,0,20,10,35
2006,Uzbekistan,UZB,-,-,U,FI,P,42,0,5,11,58
2006,Uzbekistan,UZB,-,-,U,FA,P,284,0,5,23,312
2006,Uzbekistan,UZB,-,-,G,EO,P,95,0,62,95,252
2006,Uzbekistan,UZB,-,-,G,IN,C,78,0,163,31,272
2006,"Saint Vincent and the Grenadines",VCT,-,-,G,FI,P,147,0,224,39,410
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,AR,P,0,0,0,5,5
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,FI,P,50,0,68,10,128
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,FA,P,26,0,0,0,26
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,J,FI,P,0,0,5,0,5
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,EO,P,274,0,586,433,1293
2006,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,IN,C,497,0,480,44,1021
2006,"Western Sahara",ESH,-,-,G,AR,P,0,0,10,0,10
2006,"Western Sahara",ESH,-,-,G,FI,P,0,0,5,10,15
2006,Yemen,YEM,-,-,G,AR,P,0,0,15,0,15
2006,Yemen,YEM,-,-,G,FI,P,34,19,101,10,164
2006,Yemen,YEM,-,-,G,NA,P,0,0,52,11,63
2006,Yemen,YEM,-,-,G,RA,P,0,0,0,31,31
2006,Yemen,YEM,-,-,U,FI,P,0,0,5,0,5
2006,Yemen,YEM,-,-,G,EO,P,10,0,28,52,90
2006,Yemen,YEM,-,-,G,IN,C,5,0,12,5,22
2006,Zambia,ZMB,-,-,G,FI,P,5,0,82,0,87
2006,Zambia,ZMB,-,-,G,EO,P,10,0,5,25,40
2006,Zambia,ZMB,-,-,G,IN,C,5,0,10,5,20
2006,Zimbabwe,ZWE,-,-,G,AR,C,745,0,965,55,1765
2006,Zimbabwe,ZWE,-,-,G,FI,P,809,51,4098,137,5095
2006,Zimbabwe,ZWE,-,-,G,NA,P,0,0,17,0,17
2006,Zimbabwe,ZWE,-,-,G,AR,P,10,0,26,0,36
2006,Zimbabwe,ZWE,-,-,J,FA,C,0,0,17,5,22
2006,Zimbabwe,ZWE,-,-,G,FA,P,0,0,5,0,5
2006,Zimbabwe,ZWE,-,-,G,EO,P,62,0,69,101,232
2006,Zimbabwe,ZWE,-,-,G,IN,C,84,0,110,13,207
2007,Afghanistan,AFG,-,-,G,AR,C,210,0,1110,90,1410
2007,Afghanistan,AFG,-,-,G,FI,P,565,2433,3857,1440,8295
2007,Afghanistan,AFG,-,-,G,FA,P,970,334,859,275,2438
2007,Afghanistan,AFG,-,-,G,JR,C,0,0,5,0,5
2007,Afghanistan,AFG,-,-,U,FI,P,297,10,398,412,1117
2007,Afghanistan,AFG,-,-,U,FA,P,515,0,667,352,1534
2007,Afghanistan,AFG,-,-,G,AR,P,59,336,901,179,1475
2007,Afghanistan,AFG,-,-,G,RA,P,61,58,10,239,368
2007,Afghanistan,AFG,-,-,G,NA,P,34,69,222,52,377
2007,Afghanistan,AFG,-,-,U,AR,P,41,0,58,5,104
2007,Afghanistan,AFG,-,-,G,BL,P,5,5,0,22,32
2007,Afghanistan,AFG,-,-,U,RA,P,10,0,10,0,20
2007,Afghanistan,AFG,-,-,G,EO,P,10,0,5,19,34
2007,Afghanistan,AFG,-,-,G,IN,C,51,0,16,5,72
2007,Albania,ALB,-,-,G,AR,C,30,0,55,0,85
2007,Albania,ALB,-,-,G,FI,P,74,68,568,228,938
2007,Albania,ALB,-,-,G,FA,P,97,10,97,27,231
2007,Albania,ALB,-,-,G,AR,P,32,40,219,23,314
2007,Albania,ALB,-,-,G,RA,P,27,29,0,24,80
2007,Albania,ALB,-,-,G,NA,P,0,5,68,20,93
2007,Albania,ALB,-,-,G,BL,P,0,17,5,10,32
2007,Albania,ALB,-,-,G,EO,P,283,0,146,160,589
2007,Albania,ALB,-,-,G,IN,C,53,0,137,40,230
2007,Algeria,DZA,-,-,G,FA,P,30,0,312,71,413
2007,Algeria,DZA,-,-,G,FI,P,56,64,1592,427,2139
2007,Algeria,DZA,-,-,G,AR,P,88,58,790,383,1319
2007,Algeria,DZA,-,-,G,RA,P,81,48,5,112,246
2007,Algeria,DZA,-,-,G,AR,C,15,0,110,5,130
2007,Algeria,DZA,-,-,G,NA,P,5,0,308,40,353
2007,Algeria,DZA,-,-,G,BL,P,0,0,0,5,5
2007,Algeria,DZA,-,-,U,FA,P,0,0,0,5,5
2007,Algeria,DZA,-,-,G,EO,P,5,0,0,10,15
2007,Algeria,DZA,-,-,G,IN,C,5,0,10,16,31
2007,Andorra,AND,-,-,G,FA,P,0,0,0,5,5
2007,Angola,AGO,-,-,G,FA,P,32,5,20,10,67
2007,Angola,AGO,-,-,G,FI,P,99,223,880,165,1367
2007,Angola,AGO,-,-,J,FA,C,0,0,5,0,5
2007,Angola,AGO,-,-,G,AR,P,120,25,474,112,731
2007,Angola,AGO,-,-,G,RA,P,112,5,0,13,130
2007,Angola,AGO,-,-,G,AR,C,30,0,90,10,130
2007,Angola,AGO,-,-,G,NA,P,0,18,52,19,89
2007,Angola,AGO,-,-,U,AR,P,0,0,5,0,5
2007,Angola,AGO,-,-,U,FI,P,0,0,5,0,5
2007,Angola,AGO,-,-,G,EO,P,5,0,0,5,10
2007,Angola,AGO,-,-,G,IN,C,5,0,11,0,16
2007,Egypt,EGY,-,-,G,AR,C,10,0,10,0,20
2007,Egypt,EGY,-,-,G,FI,P,50,22,383,141,596
2007,Egypt,EGY,-,-,G,FA,P,28,0,67,26,121
2007,Egypt,EGY,-,-,U,FA,P,5,0,5,10,20
2007,Egypt,EGY,-,-,G,AR,P,0,0,39,132,171
2007,Egypt,EGY,-,-,G,NA,P,0,0,45,10,55
2007,Egypt,EGY,-,-,G,RA,P,0,0,0,14,14
2007,Egypt,EGY,-,-,U,AR,P,5,0,0,0,5
2007,Egypt,EGY,-,-,U,FI,P,0,0,5,0,5
2007,Egypt,EGY,-,-,G,EO,P,198,0,40,101,339
2007,Egypt,EGY,-,-,G,IN,C,118,0,199,29,346
2007,Argentina,ARG,-,-,G,FA,P,0,0,26,5,31
2007,Argentina,ARG,-,-,G,AR,P,0,0,5,0,5
2007,Argentina,ARG,-,-,G,FI,P,0,0,5,0,5
2007,Argentina,ARG,-,-,G,EO,P,10,0,5,43,58
2007,Argentina,ARG,-,-,G,IN,C,0,0,0,73,73
2007,Armenia,ARM,-,-,G,FA,P,140,70,324,85,619
2007,Armenia,ARM,-,-,G,FI,P,62,160,2454,378,3054
2007,Armenia,ARM,-,-,G,AR,P,202,87,841,195,1325
2007,Armenia,ARM,-,-,G,RA,P,202,40,5,71,318
2007,Armenia,ARM,-,-,G,NA,P,0,0,181,46,227
2007,Armenia,ARM,-,-,G,BL,P,0,0,5,0,5
2007,Armenia,ARM,-,-,G,EO,P,149,0,79,152,380
2007,Armenia,ARM,-,-,G,IN,C,198,0,238,29,465
2007,Austria,AUT,-,-,G,FA,P,0,0,0,5,5
2007,Azerbaijan,AZE,-,-,G,FA,P,95,14,37,16,162
2007,Azerbaijan,AZE,-,-,G,FI,P,133,220,766,324,1443
2007,Azerbaijan,AZE,-,-,G,AR,P,197,48,362,98,705
2007,Azerbaijan,AZE,-,-,G,RA,P,185,0,0,56,241
2007,Azerbaijan,AZE,-,-,G,NA,P,22,5,234,37,298
2007,Azerbaijan,AZE,-,-,G,BL,P,5,5,0,5,15
2007,Azerbaijan,AZE,-,-,G,EO,P,10,0,0,10,20
2007,Azerbaijan,AZE,-,-,G,IN,C,16,0,14,5,35
2007,Bahrain,BHR,-,-,G,FI,P,0,0,10,5,15
2007,Barbados,BRB,-,-,G,FA,P,5,0,10,5,20
2007,Burundi,BDI,-,-,U,FI,P,63,0,28,40,131
2007,Burundi,BDI,-,-,G,FI,P,428,652,922,113,2115
2007,Burundi,BDI,-,-,G,FA,P,500,0,72,95,667
2007,Burundi,BDI,-,-,U,FA,P,0,0,10,0,10
2007,Burundi,BDI,-,-,J,FA,C,5,0,0,0,5
2007,Burundi,BDI,-,-,J,FI,P,49,0,0,12,61
2007,Burundi,BDI,-,-,G,RA,P,14,0,0,0,14
2007,Burundi,BDI,-,-,G,AR,C,20,0,45,5,70
2007,Burundi,BDI,-,-,G,NA,P,0,0,10,0,10
2007,Burundi,BDI,-,-,G,AR,P,10,25,110,37,182
2007,Burundi,BDI,-,-,J,FA,P,0,0,5,0,5
2007,Burundi,BDI,-,-,U,AR,P,25,0,5,0,30
2007,Burundi,BDI,-,-,G,EO,P,0,0,5,0,5
2007,Burundi,BDI,-,-,G,IN,C,27,0,34,5,66
2007,Burundi,BDI,-,-,G,FA,C,5,0,10,0,15
2007,Benin,BEN,-,-,G,FI,P,5,20,61,17,103
2007,Benin,BEN,-,-,G,FA,P,0,0,5,0,5
2007,Benin,BEN,-,-,G,NA,P,0,0,16,0,16
2007,Benin,BEN,-,-,G,RA,P,0,0,0,5,5
2007,Benin,BEN,-,-,U,AR,P,0,0,5,0,5
2007,Benin,BEN,-,-,U,FI,P,0,0,5,5,10
2007,Benin,BEN,-,-,G,AR,P,0,0,5,0,5
2007,Benin,BEN,-,-,G,IN,C,5,0,5,0,10
2007,Bangladesh,BGD,-,-,G,AR,C,34,0,260,106,400
2007,Bangladesh,BGD,-,-,G,FI,P,76,191,5999,621,6887
2007,Bangladesh,BGD,-,-,G,FA,P,56,0,123,73,252
2007,Bangladesh,BGD,-,-,G,AR,P,197,15,1013,205,1430
2007,Bangladesh,BGD,-,-,G,RA,P,197,5,0,5,207
2007,Bangladesh,BGD,-,-,G,NA,P,0,5,79,0,84
2007,Bangladesh,BGD,-,-,U,AR,P,0,0,68,0,68
2007,Bangladesh,BGD,-,-,U,FI,P,0,0,201,261,462
2007,Bangladesh,BGD,-,-,G,BL,P,0,231,65,162,458
2007,Bangladesh,BGD,-,-,G,EO,P,62,0,29,93,184
2007,Bangladesh,BGD,-,-,G,IN,C,30,0,44,73,147
2007,Bahamas,BHS,-,-,G,EO,P,0,0,0,5,5
2007,Bhutan,BTN,-,-,G,FI,P,5,5,93,1022,1125
2007,Bhutan,BTN,-,-,G,AR,P,0,0,15,336,351
2007,Bhutan,BTN,-,-,G,FA,P,0,0,5,0,5
2007,Bhutan,BTN,-,-,G,IN,C,5,0,0,0,5
2007,"Burkina Faso",BFA,-,-,G,FA,P,0,0,5,5,10
2007,"Burkina Faso",BFA,-,-,G,FI,P,24,54,184,5,267
2007,"Burkina Faso",BFA,-,-,G,NA,P,0,0,25,0,25
2007,"Burkina Faso",BFA,-,-,G,RA,P,0,0,0,5,5
2007,"Burkina Faso",BFA,-,-,G,BL,P,0,5,0,0,5
2007,"Burkina Faso",BFA,-,-,G,AR,P,0,0,5,0,5
